Date and time,Batch,LIQUID,LIQUID,LIQUID,LIQUID,LIQUID,LIQUID,pH,GAS,GAS,GAS,GAS,OFFGAS,OFFGAS,PRESSURE,PRESSURE,OXYGEN
,,INFLOW,INFLOW,INFLOW,INFLOW,INFLOW,INFLOW,,INFLOW,INFLOW,INFLOW,INFLOW,1,2,1,2,
,,1,2,3,4,5,6,,1,2,3,4,,,,,
06/02/2019 10:31,4030,1330.07,37.74,20.22,,537.01,22510.00,5.77,,,,118.71,2.11,3.97,2.00,5.34,5.08
06/02/2019 10:46,4030,1329.88,37.74,20.19,,536.98,22500.00,5.77,,,,119.02,2.11,5.39,2.00,5.34,5.86
06/02/2019 11:01,4030,1330.82,37.75,20.38,,537.24,22500.00,5.78,,,,118.67,2.13,7.32,2.00,5.30,6.22
06/02/2019 11:16,4030,1316.95,37.51,20.30,,537.18,22520.00,5.77,,,,116.83,2.13,9.24,2.00,5.27,5.36
06/02/2019 11:31,4030,645.92,37.55,20.34,,537.39,22540.00,5.77,,,,116.79,2.09,11.24,2.00,5.26,4.94
06/02/2019 11:46,4030,664.83,37.58,20.11,,537.51,22610.00,5.81,,,,105.81,1.90,12.87,2.00,5.27,6.49
06/02/2019 12:01,4030,665.04,37.56,20.36,,536.85,22990.00,5.78,,,,87.48,1.77,15.33,2.00,5.25,11.67
06/02/2019 12:16,4030,1240.33,37.35,20.43,,537.51,22880.00,5.79,,,,80.37,1.67,14.91,2.00,5.24,20.15
06/02/2019 12:31,4030,1329.80,37.90,20.29,,536.72,23000.00,5.64,,,,92.58,1.98,14.44,2.00,5.23,11.42
06/02/2019 12:46,4030,1328.90,37.41,20.30,,536.90,23000.00,5.67,,,,131.10,1.90,13.40,2.00,5.31,5.76
06/02/2019 13:01,4030,1329.20,37.67,20.24,,537.00,23010.00,5.80,,,,140.22,1.79,10.25,2.00,5.34,4.98
06/02/2019 13:16,4030,1329.79,37.51,20.26,,537.23,22980.00,5.83,,,,123.98,1.87,8.08,2.00,5.35,5.32
06/02/2019 13:31,4030,1330.42,37.57,20.32,,536.28,22950.00,5.81,,,,111.09,1.95,5.96,2.00,5.34,5.59
06/02/2019 13:46,4030,1330.44,37.51,20.32,,536.73,23080.00,5.78,,,,107.07,1.98,4.45,2.00,5.34,5.74
06/02/2019 14:01,4030,1329.86,37.45,20.26,,536.69,23010.00,5.76,,,,107.81,2.00,3.49,2.00,5.34,6.24
06/02/2019 14:16,4030,1329.99,37.65,20.33,,537.00,23020.00,5.74,,,,113.46,2.04,2.85,2.00,5.35,5.37
06/02/2019 14:31,4030,1329.25,37.65,20.30,,537.27,22990.00,5.75,,,,122.36,2.05,2.59,2.00,5.35,4.70
06/02/2019 14:46,4030,1330.31,37.32,20.38,,537.47,23000.00,5.76,,,,123.85,2.08,2.67,2.00,5.35,4.87
06/02/2019 15:01,4030,1330.10,37.61,20.29,,536.96,23000.00,5.77,,,,123.71,2.09,2.73,2.00,5.35,5.61
06/02/2019 15:16,4030,1330.17,37.59,20.25,,537.21,23010.00,5.77,,,,121.76,2.09,2.93,2.00,5.35,5.37
06/02/2019 15:31,4030,1330.32,37.48,20.16,,537.22,22990.00,5.76,,,,121.16,2.08,3.34,2.00,5.35,5.32
06/02/2019 15:46,4030,1330.13,37.63,20.23,,537.63,23000.00,5.76,,,,119.99,2.08,4.41,2.00,5.35,5.03
06/02/2019 16:01,4030,1330.14,37.73,20.32,,536.86,22990.00,5.76,,,,120.25,2.10,5.79,2.00,5.35,5.63
06/02/2019 16:16,4030,1330.44,37.68,20.31,,537.54,23010.00,5.76,,,,119.98,2.11,8.11,2.00,5.34,6.25
06/02/2019 16:31,4030,1330.00,37.83,20.22,,536.87,22990.00,5.76,,,,119.36,2.14,10.67,2.00,5.29,5.06
06/02/2019 16:46,4030,1329.90,37.65,20.35,,537.45,22990.00,5.76,,,,118.38,2.14,12.59,2.00,5.27,5.10
06/02/2019 17:01,4030,1329.68,37.73,20.26,,537.57,22950.00,5.76,,,,118.12,2.11,15.07,2.00,5.27,5.02
06/02/2019 17:16,4030,1208.09,37.51,20.29,,537.30,23040.00,5.76,,,,117.65,2.09,19.17,2.00,5.27,5.00
06/02/2019 17:31,4030,647.90,37.56,20.09,,536.52,23450.00,5.77,,,,117.61,2.06,20.87,2.00,5.28,5.07
06/02/2019 17:46,4030,650.11,37.57,20.23,,536.77,23500.00,5.79,,,,98.32,1.83,24.47,2.00,5.27,6.60
06/02/2019 18:01,4030,728.72,37.60,20.34,,536.81,23480.00,5.79,,,,89.64,1.72,28.58,2.00,5.26,10.59
06/02/2019 18:16,4030,423.52,37.78,20.34,,537.29,23550.00,5.82,,,,48.46,1.42,27.34,2.00,5.25,47.85
06/02/2019 18:31,4030,338.18,37.26,20.17,,536.57,23550.00,5.71,,,,43.76,1.13,29.17,2.00,5.29,63.96
06/02/2019 18:46,4030,961.16,37.16,20.29,,536.93,23410.00,5.62,,,,66.95,0.90,23.92,2.00,5.32,44.91
06/02/2019 19:01,4030,1329.64,37.60,20.25,,536.99,23500.00,5.49,,,,103.86,1.33,19.15,2.00,5.33,7.21
06/02/2019 19:16,4030,1330.23,37.55,20.35,,536.92,23490.00,5.81,,,,93.12,1.95,8.60,2.00,5.32,27.97
06/02/2019 19:31,4030,1330.18,37.62,20.28,,537.11,23490.00,5.79,,,,109.75,1.91,4.94,2.00,5.30,45.71
06/02/2019 19:46,4030,1330.38,38.07,20.31,,537.66,23500.00,5.81,,,,102.05,1.91,3.55,2.00,5.30,46.87
06/02/2019 20:01,4030,1329.85,37.32,20.25,,537.25,23510.00,5.77,,,,94.11,1.99,3.49,2.00,5.30,47.86
06/02/2019 20:16,4030,1329.35,37.90,20.33,,537.26,23480.00,5.70,,,,103.49,2.06,2.94,2.00,5.30,43.16
06/02/2019 20:31,4030,1330.00,37.65,20.34,,537.46,23490.00,5.72,,,,119.59,2.09,2.84,2.00,5.31,34.02
06/02/2019 20:46,4030,1330.37,37.26,20.26,,537.23,23490.00,5.77,,,,125.62,2.16,2.55,2.00,5.31,22.20
06/02/2019 21:01,4030,1329.64,37.63,20.42,,536.92,23510.00,5.79,,,,121.44,2.25,2.36,2.00,5.32,13.85
06/02/2019 21:16,4030,1330.54,37.88,20.17,,537.39,23540.00,5.80,,,,117.46,2.27,2.20,2.00,5.32,10.67
06/02/2019 21:31,4030,1329.97,37.72,20.24,,536.90,23500.00,5.79,,,,114.72,2.27,2.00,2.00,5.32,9.95
06/02/2019 21:46,4030,1330.16,37.10,20.26,,537.20,23500.00,5.77,,,,116.15,2.26,1.51,2.00,5.33,10.41
06/02/2019 22:01,4030,1329.52,37.68,20.32,,537.26,23420.00,5.78,,,,118.56,2.24,1.23,2.00,5.33,8.03
06/02/2019 22:16,4030,1329.62,37.63,20.31,,536.73,23510.00,5.78,,,,118.21,2.25,1.10,2.00,5.33,8.96
06/02/2019 22:31,4030,1329.97,37.47,20.28,,536.41,23510.00,5.78,,,,119.22,2.25,1.40,2.00,5.33,7.82
06/02/2019 22:46,4030,1329.31,37.38,20.29,,536.72,23500.00,5.78,,,,120.02,2.25,1.41,2.00,5.33,7.44
06/02/2019 23:01,4030,1330.80,37.45,20.32,,536.89,23500.00,5.78,,,,119.67,2.23,1.16,2.00,5.34,7.14
06/02/2019 23:16,4030,1329.72,37.57,20.34,,537.12,23480.00,5.78,,,,119.78,2.22,0.90,2.00,5.34,6.73
06/02/2019 23:31,4030,1329.66,37.71,20.33,,536.92,23550.00,5.78,,,,119.72,2.19,0.75,2.00,5.34,6.18
06/02/2019 23:46,4030,1330.09,37.81,20.34,,537.20,23520.00,5.78,,,,119.65,2.16,0.72,2.00,5.35,6.61
07/02/2019 00:01,4030,1329.60,37.70,20.30,,537.18,23490.00,5.77,,,,120.12,2.14,0.78,2.00,5.35,6.14
07/02/2019 00:16,4030,1330.92,37.68,20.27,,537.62,23490.00,5.78,,,,119.84,2.13,0.83,2.00,5.35,5.73
07/02/2019 00:31,4030,1329.51,37.41,20.27,,536.80,23500.00,5.77,,,,120.45,2.13,0.83,2.00,5.35,5.22
07/02/2019 00:46,4030,1330.19,37.62,20.35,,536.91,23520.00,5.77,,,,120.75,2.12,0.81,2.00,5.35,5.60
07/02/2019 01:01,4030,1329.90,37.86,20.39,,537.39,23510.00,5.76,,,,121.38,2.12,0.81,2.00,5.35,5.49
07/02/2019 01:16,4030,1330.13,37.29,20.28,,537.35,23500.00,5.76,,,,121.33,2.12,0.85,2.00,5.35,5.34
07/02/2019 01:31,4030,1329.85,37.64,20.31,,537.81,23500.00,5.76,,,,121.47,2.12,0.92,2.00,5.35,6.05
07/02/2019 01:46,4030,1329.92,37.50,20.38,,536.60,23490.00,5.75,,,,123.14,2.12,0.93,2.00,5.35,5.20
07/02/2019 02:01,4030,1329.48,37.62,20.32,,537.03,23510.00,5.75,,,,124.56,2.11,0.90,2.00,5.35,4.72
07/02/2019 02:16,4030,1330.43,37.31,20.26,,537.20,23510.00,5.76,,,,124.45,2.11,0.86,2.00,5.35,5.36
07/02/2019 02:31,4030,1330.08,37.34,20.34,,537.46,23450.00,5.75,,,,124.80,2.12,0.97,2.00,5.35,5.22
07/02/2019 02:46,4030,1330.08,37.85,20.27,,536.87,23490.00,5.75,,,,124.51,2.13,1.25,2.00,5.35,5.57
07/02/2019 03:01,4030,1330.39,37.75,20.35,,537.01,23500.00,5.75,,,,125.51,2.14,0.88,2.00,5.35,5.56
07/02/2019 03:16,4030,1330.08,37.91,20.28,,536.98,23520.00,5.75,,,,125.83,2.14,0.75,2.00,5.35,5.31
07/02/2019 03:31,4030,1330.04,37.44,20.25,,536.93,23500.00,5.75,,,,125.51,2.14,0.67,2.00,5.35,5.17
07/02/2019 03:46,4030,1329.56,37.34,20.28,,536.86,23480.00,5.75,,,,126.16,2.14,0.63,2.00,5.35,5.61
07/02/2019 04:01,4030,1329.75,37.47,20.32,,536.68,23520.00,5.75,,,,125.56,2.14,1.10,2.00,5.36,5.14
07/02/2019 04:16,4030,1330.38,38.01,20.29,,536.67,23550.00,5.75,,,,125.63,2.14,1.20,2.00,5.35,4.99
07/02/2019 04:31,4030,1330.35,37.73,20.28,,536.95,23510.00,5.75,,,,125.77,2.13,1.04,2.00,5.35,4.59
07/02/2019 04:46,4030,1329.83,37.42,20.29,,537.09,23500.00,5.75,,,,125.07,2.13,0.82,2.00,5.36,4.71
07/02/2019 05:01,4030,1329.73,37.28,20.26,,537.53,23490.00,5.75,,,,125.33,2.12,0.77,2.00,5.36,4.48
07/02/2019 05:16,4030,1329.77,37.89,20.38,,537.26,23500.00,5.75,,,,125.03,2.12,0.79,2.00,5.36,4.78
07/02/2019 05:31,4030,1329.78,37.55,20.25,,536.65,23510.00,5.75,,,,125.19,2.11,0.69,2.00,5.36,4.88
07/02/2019 05:46,4030,1329.81,37.45,20.25,,537.35,23510.00,5.74,,,,125.06,2.11,0.66,2.00,5.36,4.42
07/02/2019 06:01,4030,1330.32,37.57,20.37,,537.17,23500.00,5.75,,,,125.13,2.10,0.64,2.00,5.36,4.35
07/02/2019 06:16,4030,1329.92,37.77,20.37,,537.60,23500.00,5.74,,,,124.53,2.10,0.67,2.00,5.36,4.45
07/02/2019 06:31,4030,1330.16,37.77,20.28,,537.43,23500.00,5.74,,,,123.90,2.09,0.71,2.00,5.36,4.10
07/02/2019 06:46,4030,1330.24,37.05,20.33,,536.99,23510.00,5.74,,,,124.16,2.08,0.69,2.00,5.36,4.77
07/02/2019 07:01,4030,1330.41,38.05,20.32,,536.93,23490.00,5.74,,,,124.32,2.08,0.71,2.00,5.36,4.40
07/02/2019 07:16,4030,1329.93,37.50,20.25,,537.20,23500.00,5.75,,,,123.69,2.07,0.69,2.00,5.36,4.24
07/02/2019 07:31,4030,1330.40,37.64,20.40,,537.09,23410.00,5.74,,,,122.84,2.06,0.70,2.00,5.36,4.46
07/02/2019 07:46,4030,1329.45,37.96,20.40,,537.00,23490.00,5.73,,,,123.94,2.06,0.72,2.00,5.36,4.48
07/02/2019 08:01,4030,1330.69,36.71,20.19,,536.63,23510.00,5.74,,,,124.66,2.04,0.67,2.00,5.36,4.38
07/02/2019 08:16,4030,1330.34,38.09,20.30,,537.22,23490.00,5.75,,,,123.81,2.04,0.64,2.00,5.36,4.25
07/02/2019 08:31,4030,1330.01,37.41,20.27,,536.74,23540.00,5.75,,,,122.73,2.03,0.69,2.00,5.36,4.47
07/02/2019 08:46,4030,1335.40,37.72,20.21,,537.51,23620.00,5.74,,,,122.34,2.03,0.67,2.00,5.36,4.14
07/02/2019 09:01,4030,1359.05,37.85,20.24,,535.71,24250.00,5.75,,,,123.46,2.03,0.75,2.00,5.36,4.00
07/02/2019 09:16,4030,1360.19,36.97,20.29,,536.81,24330.00,5.75,,,,122.50,2.04,0.76,2.00,5.36,4.35
07/02/2019 09:31,4030,1359.35,38.16,20.39,,536.81,24300.00,5.74,,,,123.03,2.03,0.79,2.00,5.36,4.47
07/02/2019 09:46,4030,1360.32,37.06,20.25,,537.10,24300.00,5.75,,,,124.32,2.02,0.89,2.00,5.36,4.69
07/02/2019 10:01,4030,1359.36,37.87,20.20,,537.29,24290.00,5.76,,,,123.92,2.02,1.05,2.00,5.36,4.11
07/02/2019 10:16,4030,1359.71,36.90,20.41,,537.33,24300.00,5.76,,,,122.73,2.03,1.71,2.00,5.36,4.28
07/02/2019 10:31,4030,1360.11,38.03,20.26,,537.09,24330.00,5.77,,,,121.43,2.03,2.87,2.00,5.36,4.22
07/02/2019 10:46,4030,1359.52,37.71,20.16,,537.13,24320.00,5.76,,,,121.74,2.04,4.29,2.00,5.36,4.83
07/02/2019 11:01,4030,1360.33,37.89,20.36,,537.42,24270.00,5.76,,,,122.00,2.05,6.19,2.00,5.36,4.60
07/02/2019 11:16,4030,1360.39,37.41,20.24,,537.23,24270.00,5.76,,,,123.24,2.06,8.36,2.00,5.36,4.80
07/02/2019 11:31,4030,758.88,37.70,20.27,,537.30,24450.00,5.77,,,,123.03,2.08,10.33,2.00,5.36,4.44
07/02/2019 11:46,4030,716.74,37.93,20.35,,537.02,24270.00,5.92,,,,104.17,1.72,11.99,2.00,5.35,12.19
07/02/2019 12:01,4030,507.08,36.85,20.28,,536.64,24310.00,5.77,,,,69.49,1.81,13.00,2.00,5.35,14.85
07/02/2019 12:16,4030,1361.32,38.01,20.31,,537.16,24240.00,5.72,,,,67.46,1.68,12.27,2.00,5.34,26.85
07/02/2019 12:31,4030,1360.19,37.10,20.19,,537.02,24240.00,5.59,,,,117.22,2.10,9.85,2.00,5.33,5.02
07/02/2019 12:46,4030,1360.43,38.38,20.43,,537.03,24270.00,5.74,,,,139.50,2.04,5.42,2.00,5.33,5.18
07/02/2019 13:01,4030,1360.22,37.41,20.30,,536.37,24300.00,5.83,,,,133.07,2.07,1.34,2.00,5.33,5.91
07/02/2019 13:16,4030,1359.74,37.53,20.33,,536.66,24310.00,5.80,,,,118.28,2.32,0.06,2.00,5.33,6.67
07/02/2019 13:31,4030,1360.57,37.95,20.16,,537.23,24310.00,5.76,,,,111.83,2.40,0.01,2.00,5.33,6.41
07/02/2019 13:46,4030,1360.11,37.37,20.27,,536.78,24290.00,5.73,,,,114.03,2.41,0.04,2.00,5.33,5.80
07/02/2019 14:01,4030,1360.15,37.60,20.24,,536.70,24370.00,5.72,,,,122.31,2.40,0.03,2.00,5.33,4.95
07/02/2019 14:16,4030,1359.79,38.14,20.31,,537.32,24310.00,5.74,,,,125.60,2.40,0.06,2.00,5.33,5.35
07/02/2019 14:31,4030,1359.37,37.44,20.29,,536.93,24270.00,5.75,,,,124.49,2.41,0.12,2.00,5.34,4.82
07/02/2019 14:46,4030,1359.57,37.91,20.38,,537.51,24320.00,5.74,,,,124.95,2.42,0.10,2.00,5.34,4.92
07/02/2019 15:01,4030,1360.10,38.29,20.28,,537.19,24290.00,5.75,,,,123.34,2.41,0.10,2.00,5.34,5.48
07/02/2019 15:16,4030,1360.04,37.29,20.34,,537.13,24300.00,5.74,,,,120.99,2.41,0.09,2.00,5.34,5.35
07/02/2019 15:31,4030,1360.01,37.36,20.26,,536.84,24310.00,5.73,,,,121.03,2.40,0.07,2.00,5.34,5.80
07/02/2019 15:46,4030,1359.81,37.35,20.27,,537.39,24300.00,5.73,,,,122.46,2.40,0.08,2.00,5.34,5.77
07/02/2019 16:01,4030,1360.02,37.34,20.20,,537.14,24290.00,5.73,,,,121.49,2.40,0.10,2.00,5.34,5.15
07/02/2019 16:16,4030,1360.59,37.50,20.24,,536.78,24100.00,5.72,,,,122.13,2.41,0.09,2.00,5.34,5.47
07/02/2019 16:31,4030,1360.32,38.42,20.30,,537.43,24020.00,5.72,,,,122.35,2.41,0.10,2.00,5.34,5.49
07/02/2019 16:46,4030,1360.20,37.07,20.31,,537.39,24000.00,5.72,,,,122.72,2.41,0.13,2.00,5.34,4.93
07/02/2019 17:01,4030,1359.76,37.51,20.24,,537.48,23990.00,5.73,,,,122.44,2.40,0.07,2.00,5.34,4.99
07/02/2019 17:16,4030,1359.80,37.24,20.20,,537.52,24000.00,5.72,,,,121.62,2.42,0.07,2.00,5.34,6.00
07/02/2019 17:31,4030,1359.82,37.75,20.29,,536.93,23940.00,5.73,,,,121.26,2.42,0.05,2.00,5.34,5.09
07/02/2019 17:46,4030,1359.95,37.31,20.24,,537.02,24010.00,5.72,,,,121.53,2.43,0.05,2.00,5.35,5.73
07/02/2019 18:01,4030,1360.47,38.28,20.29,,536.81,23970.00,5.72,,,,122.94,2.43,0.04,2.00,5.35,5.25
07/02/2019 18:16,4030,1359.72,37.70,20.18,,537.34,23990.00,5.72,,,,123.06,2.44,0.04,2.00,5.35,5.49
07/02/2019 18:31,4030,1359.93,37.73,20.31,,537.04,24030.00,5.73,,,,123.06,2.44,0.08,2.00,5.35,5.53
07/02/2019 18:46,4030,1360.09,37.57,20.40,,536.79,24010.00,5.74,,,,122.67,2.44,0.29,2.00,5.35,5.14
07/02/2019 19:01,4030,1359.92,37.96,20.36,,536.82,24010.00,5.74,,,,121.34,2.44,1.03,2.00,5.35,4.95
07/02/2019 19:16,4030,1359.80,36.99,20.23,,536.39,24060.00,5.73,,,,121.43,2.46,2.38,2.00,5.35,5.02
07/02/2019 19:31,4030,1360.37,37.77,20.20,,536.98,23990.00,5.74,,,,122.19,2.45,4.10,2.00,5.36,5.21
07/02/2019 19:46,4030,1359.68,36.67,20.25,,537.50,24000.00,5.74,,,,123.02,2.45,5.76,2.00,5.35,5.20
07/02/2019 20:01,4030,1360.08,38.24,20.34,,537.09,23980.00,5.75,,,,122.25,2.46,7.27,2.00,5.35,5.40
07/02/2019 20:16,4030,837.57,37.27,20.30,,536.78,24090.00,5.74,,,,122.61,2.46,8.90,2.00,5.36,4.89
07/02/2019 20:31,4030,679.51,37.34,20.38,,537.46,24010.00,5.77,,,,108.45,2.33,11.44,2.00,5.35,5.82
07/02/2019 20:46,4030,680.41,37.93,20.41,,537.21,24000.00,5.74,,,,98.79,2.14,12.05,2.00,5.35,8.05
07/02/2019 21:01,4030,850.63,37.24,20.19,,537.44,23960.00,5.79,,,,91.02,2.04,11.40,2.00,5.34,12.07
07/02/2019 21:16,4030,1368.08,38.00,20.31,,537.13,23970.00,5.69,,,,89.69,2.13,9.41,2.00,5.34,9.98
07/02/2019 21:31,4030,1359.32,37.71,20.30,,537.53,24000.00,5.67,,,,116.03,2.25,6.30,2.00,5.33,5.15
07/02/2019 21:46,4030,1359.23,37.94,20.26,,536.75,24000.00,5.75,,,,124.78,2.35,1.80,2.00,5.33,10.50
07/02/2019 22:01,4030,1359.88,37.45,20.28,,537.69,24000.00,5.77,,,,126.50,2.50,0.16,2.00,5.32,11.37
07/02/2019 22:16,4030,1360.24,37.86,20.35,,537.17,23960.00,5.79,,,,122.39,2.54,0.00,2.00,5.33,9.77
07/02/2019 22:31,4030,1359.50,37.45,20.37,,537.50,23910.00,5.78,,,,117.00,2.59,0.00,2.00,5.33,7.74
07/02/2019 22:46,4030,1361.03,37.55,20.28,,536.91,23990.00,5.75,,,,118.69,2.60,0.00,2.00,5.33,7.49
07/02/2019 23:01,4030,1359.43,37.79,20.25,,536.64,24010.00,5.76,,,,124.69,2.57,0.00,2.00,5.34,6.52
07/02/2019 23:16,4030,1359.94,36.95,20.17,,537.04,24030.00,5.77,,,,125.46,2.56,0.00,2.00,5.34,6.26
07/02/2019 23:31,4030,1359.59,38.00,20.37,,536.44,24010.00,5.77,,,,125.15,2.56,0.00,2.00,5.34,5.74
07/02/2019 23:46,4030,1359.36,37.25,20.29,,537.00,24020.00,5.78,,,,124.59,2.56,0.00,2.00,5.34,6.31
08/02/2019 00:01,4030,1360.47,37.27,20.26,,536.77,24000.00,5.78,,,,123.18,2.54,0.00,2.00,5.34,5.97
08/02/2019 00:16,4030,1359.90,38.11,20.38,,537.07,24050.00,5.78,,,,122.36,2.52,0.00,2.00,5.34,5.85
08/02/2019 00:31,4030,1360.18,37.54,20.27,,536.93,24010.00,5.77,,,,122.19,2.50,0.00,2.00,5.34,6.26
08/02/2019 00:46,4030,1359.77,37.91,20.28,,537.60,24000.00,5.77,,,,122.74,2.48,0.00,2.00,5.34,5.86
08/02/2019 01:01,4030,1360.36,37.64,20.23,,537.24,23990.00,5.78,,,,122.77,2.47,0.00,2.00,5.35,5.76
08/02/2019 01:16,4030,1360.04,38.42,20.30,,537.26,24000.00,5.78,,,,123.07,2.46,0.00,2.00,5.35,5.83
08/02/2019 01:31,4030,1360.69,37.62,20.39,,537.74,24000.00,5.78,,,,121.82,2.46,0.00,2.00,5.35,5.95
08/02/2019 01:46,4030,1359.96,37.24,20.27,,537.34,23990.00,5.78,,,,121.83,2.45,0.00,2.00,5.35,5.95
08/02/2019 02:01,4030,1359.38,37.29,20.35,,537.08,23990.00,5.78,,,,121.91,2.44,0.00,2.00,5.35,6.05
08/02/2019 02:16,4030,1360.03,37.19,20.26,,537.74,23990.00,5.78,,,,122.13,2.44,0.00,2.00,5.35,5.64
08/02/2019 02:31,4030,1360.71,38.48,20.33,,537.24,23980.00,5.78,,,,122.24,2.44,0.00,2.00,5.35,6.00
08/02/2019 02:46,4030,1360.03,37.14,20.31,,537.28,24020.00,5.77,,,,122.75,2.42,0.00,2.00,5.35,5.86
08/02/2019 03:01,4030,1360.20,37.33,20.26,,537.39,24000.00,5.78,,,,123.18,2.41,0.00,2.00,5.35,5.68
08/02/2019 03:16,4030,1359.41,37.49,20.42,,537.14,23890.00,5.78,,,,123.29,2.41,0.00,2.00,5.35,5.61
08/02/2019 03:31,4030,1360.46,37.56,20.37,,536.55,24070.00,5.78,,,,123.72,2.41,0.00,2.00,5.35,5.05
08/02/2019 03:46,4030,1359.38,37.78,20.29,,536.78,23990.00,5.78,,,,123.22,2.41,0.00,2.00,5.35,5.53
08/02/2019 04:01,4030,1360.16,37.04,20.25,,536.95,24000.00,5.78,,,,123.47,2.42,0.00,2.00,5.35,5.52
08/02/2019 04:16,4030,1361.08,38.04,20.35,,537.10,23990.00,5.78,,,,124.14,2.42,0.00,2.00,5.35,5.28
08/02/2019 04:31,4030,1360.23,37.51,20.20,,536.58,23960.00,5.77,,,,124.19,2.43,0.00,2.00,5.35,5.51
08/02/2019 04:46,4030,1359.91,38.09,20.30,,536.63,24120.00,5.77,,,,124.90,2.43,0.00,2.00,5.35,5.68
08/02/2019 05:01,4030,1359.78,37.07,20.27,,537.24,23990.00,5.77,,,,125.44,2.43,0.00,2.00,5.35,5.36
08/02/2019 05:16,4030,1359.85,38.14,20.28,,537.00,24000.00,5.77,,,,125.48,2.42,0.00,2.00,5.35,5.08
08/02/2019 05:31,4030,1359.90,37.47,20.24,,537.14,23990.00,5.78,,,,125.20,2.43,0.00,2.00,5.35,5.33
08/02/2019 05:46,4030,1360.00,37.94,20.33,,537.22,24000.00,5.77,,,,124.76,2.44,0.00,2.00,5.35,5.55
08/02/2019 06:01,4030,1359.82,37.21,20.31,,537.12,24000.00,5.77,,,,125.40,2.44,0.00,2.00,5.35,5.40
08/02/2019 06:16,4030,1360.28,38.14,20.36,,537.32,24000.00,5.77,,,,125.92,2.45,0.00,2.00,5.35,5.20
08/02/2019 06:31,4030,1359.87,37.51,20.24,,536.91,23990.00,5.77,,,,125.84,2.45,0.00,2.00,5.35,5.54
08/02/2019 06:46,4030,1360.02,37.84,20.26,,537.14,23990.00,5.76,,,,125.65,2.45,0.00,2.00,5.35,5.64
08/02/2019 07:01,4030,1359.73,37.16,20.32,,537.84,23990.00,5.76,,,,126.29,2.45,0.00,2.00,5.35,5.36
08/02/2019 07:16,4030,1360.20,38.24,20.40,,537.29,24010.00,5.77,,,,125.71,2.46,0.00,2.00,5.35,5.37
08/02/2019 07:31,4030,1359.98,36.70,20.21,,537.68,24000.00,5.76,,,,125.89,2.45,0.00,2.00,5.35,5.59
08/02/2019 07:46,4030,1359.91,38.67,20.43,,537.09,24010.00,5.76,,,,125.77,2.46,0.00,2.00,5.35,5.33
08/02/2019 08:01,4030,1360.21,37.05,20.33,,537.29,23920.00,5.76,,,,125.88,2.28,0.00,2.00,5.35,5.79
08/02/2019 08:16,4030,1359.82,38.04,20.54,,536.53,24020.00,5.76,,,,125.54,2.66,0.00,2.00,5.35,5.56
08/02/2019 08:31,4030,709.02,37.19,20.29,,537.33,24060.00,5.76,,,,125.49,2.49,0.21,2.00,5.35,5.30
08/02/2019 08:46,4030,872.65,37.93,20.40,,537.04,23930.00,5.84,,,,113.27,2.19,0.41,2.00,5.34,8.49
08/02/2019 09:01,4030,1360.92,37.50,20.33,,536.86,23990.00,5.79,,,,89.53,2.16,0.28,2.00,5.34,13.34
08/02/2019 09:16,4030,1359.19,37.24,20.32,,536.89,24020.00,5.67,,,,103.12,2.47,0.10,2.00,5.33,6.71
08/02/2019 09:31,4030,1360.78,38.27,20.41,,537.29,23990.00,5.68,,,,133.16,2.51,0.02,2.00,5.33,7.72
08/02/2019 09:46,4030,1360.03,37.50,20.15,,536.97,24070.00,5.76,,,,141.86,2.49,0.00,2.00,5.32,7.41
08/02/2019 10:01,4030,1359.87,37.35,20.29,,537.06,24030.00,5.81,,,,133.73,2.50,0.00,2.00,5.33,7.54
08/02/2019 10:16,4030,1358.28,38.05,20.27,,537.37,23980.00,5.78,,,,121.57,2.55,0.00,2.00,5.33,6.42
08/02/2019 10:31,4030,1360.63,37.64,20.37,,537.32,23990.00,5.75,,,,118.96,2.55,0.00,2.00,5.33,6.64
08/02/2019 10:46,4030,1359.84,37.49,20.23,,536.90,24000.00,5.74,,,,121.55,2.53,0.00,2.00,5.33,6.05
08/02/2019 11:01,4030,1359.60,37.18,20.47,,537.31,24010.00,5.75,,,,124.14,2.51,0.00,2.00,5.33,5.96
08/02/2019 11:16,4030,1359.99,38.22,20.24,,537.16,24010.00,5.75,,,,124.61,2.51,0.00,2.00,5.33,5.84
08/02/2019 11:31,4030,1361.02,37.90,20.48,,537.35,23990.00,5.76,,,,123.29,2.51,0.00,2.00,5.33,6.40
08/02/2019 11:46,4030,1360.20,36.85,20.19,,537.39,23980.00,5.76,,,,122.13,2.51,0.00,2.00,5.34,6.09
08/02/2019 12:01,4030,1359.38,37.51,20.33,,537.19,23990.00,5.75,,,,121.78,2.50,0.00,2.00,5.34,5.91
08/02/2019 12:16,4030,1358.27,38.09,20.45,,536.85,24010.00,5.76,,,,122.55,2.49,0.00,2.00,5.34,5.98
08/02/2019 12:31,4030,1370.38,37.99,20.22,,537.64,24000.00,5.75,,,,121.48,2.49,0.00,2.00,5.34,5.95
08/02/2019 12:46,4030,1399.95,37.30,20.30,,537.26,24020.00,5.76,,,,121.60,2.48,0.00,2.00,5.34,6.02
08/02/2019 13:01,4030,1492.09,37.73,20.37,,537.33,23910.00,5.75,,,,121.73,2.48,0.00,2.00,5.34,5.80
